0	0.1341258416071837
1	0.13421930037240296
2	0.13431562677463627
3	0.13441485137797182
4	0.1345169986124478
5	0.1346220866200416
6	0.1347301271091543
7	0.1348411252179821
8	0.1349550793871503
9	0.13507198124195333
10	0.13519181548452747
11	0.13531455979624912
12	0.1354401847506255
13	0.13556865373691804
14	0.1356999228947038
15	0.1358339410595539
16	0.1359706497199728
17	0.136109982985713
18	0.13625186756754637
19	0.1363962227685411
20	0.13654296048686168
21	0.13669198523007675
22	0.13684319414092996
23	0.13699647703449502
24	0.13715171644661062
25	0.1373087876934572
26	0.1374675589421124
27	0.13762789129189618
28	0.13778963886628548
29	0.1379526489151628
30	0.13811676192712963
31	0.13828181175160803
32	0.13844762573041886
33	0.1386140248385208
34	0.13878082383356982
35	0.13894783141394812
36	0.13911485038489874
37	0.13928167783238804
38	0.13944810530431662
39	0.13961391899868128
40	0.13977889995829698
41	0.1399428242716718
42	0.1401054632796378
43	0.14026658378732712
44	0.1404259482810957
45	0.14058331514998954
46	0.14073843891135648
47	0.14089107044021068
48	0.14104095720196136
49	0.14118784348812555
50	0.14133147065465204
51	0.14147157736249083
52	0.14160789982005464
53	0.14174017202722844
54	0.1418681260205889
55	0.1419914921195168
56	0.1421099991728859
57	0.1422233748060321
58	0.14233134566771674
59	0.1424336376768049
60	0.14252997626840377
61	0.14262008663920528
62	0.14270369399180127
63	0.14278052377774428
64	0.14285030193914433
65	0.14291275514860072
66	0.1429676110472841
67	0.1430145984809912
68	0.14305344773401074
69	0.14308389076064812
70	0.1431056614142654
71	0.14311849567371177
72	0.14312213186701805
73	0.14311631089225094
74	0.1431007764354239
75	0.14307527518537477
76	0.14303955704553134
77	0.14299337534248588
78	0.1429364870313213
79	0.1428686528976282
80	0.14278963775616585
81	0.14269921064612573
82	0.14259714502296386
83	0.14248321894677557
84	0.14235721526719233
85	0.1422189218047864
86	0.1420681315289772
87	0.14190464273243789
88	0.14172825920200577
89	0.14153879038611
90	0.1413360515587299
91	0.14111986397990833
92	0.14089005505284807
93	0.14064645847762117
94	0.14038891440153686
95	0.14011726956620485
96	0.13983137745135082
97	0.1395310984154365
98	0.13921629983314743
99	0.1388868562298156
100	0.13854264941285255
101	0.13818356860027023
102	0.13780951054637966
103	0.13742037966475654
104	0.137016088148579
105	0.13659655608844037
106	0.1361617115877549
107	0.13571149087587692
108	0.13524583841906657
109	0.13476470702943918
110	0.1342680579720489
111	0.1337558610702622
112	0.13322809480959072
113	0.13268474644015943
114	0.13212581207800161
115	0.1315512968053777
116	0.13096121477033282
117	0.1303555892857174
118	0.1297344529279081
119	0.12909784763548268
120	0.12844582480811556
121	0.1277784454059766
122	0.1270957800499332
123	0.12639790912287047
